_time,id,ACTION,LOCATION,GATE
"""2018-09-24T11:00:00.000Z""",74cc7426.803c2c,ENTER Security Check,SEC-POS-2,
"""2018-09-24T10:52:00.000Z""",74cc7426.803c2c,ENTER Security Lane,SEC-LANE-5,
"""2018-04-12T04:56:00.000Z""",8645409f.02466,LEAVE Security Check,SEC-POS-2,
"""2018-04-12T04:52:00.000Z""",8645409f.02466,ENTER Security Check,SEC-POS-2,
"""2018-04-12T04:36:00.000Z""",8645409f.02466,ENTER Security Lane,SEC-LANE-5,
"""2018-06-22T13:33:00.000Z""",a75c2af4.a9dbd8,LEAVE Security Check,SEC-POS-2,
"""2018-06-22T13:29:00.000Z""",a75c2af4.a9dbd8,ENTER Security Check,SEC-POS-2,
"""2018-06-22T13:13:00.000Z""",a75c2af4.a9dbd8,ENTER Security Lane,SEC-LANE-5,
"""2018-08-23T13:38:00.000Z""",4b12845c.6285bc,LEAVE Security Check,SEC-POS-2,
"""2018-08-23T13:34:00.000Z""",4b12845c.6285bc,ENTER Security Check,SEC-POS-2,
"""2018-08-23T13:18:00.000Z""",4b12845c.6285bc,ENTER Security Lane,SEC-LANE-5,
"""2018-05-01T06:17:00.000Z""",3d5965c7.226bba,LEAVE Security Check,SEC-POS-2,
"""2018-05-01T06:13:00.000Z""",3d5965c7.226bba,ENTER Security Check,SEC-POS-2,
"""2018-05-01T05:57:00.000Z""",3d5965c7.226bba,ENTER Security Lane,SEC-LANE-5,
"""2018-11-13T08:47:00.000Z""",6722fd1c.556bb4,LEAVE Security Check,SEC-POS-2,
"""2018-11-13T08:41:00.000Z""",6722fd1c.556bb4,ENTER Security Check,SEC-POS-2,
"""2018-11-13T08:17:00.000Z""",6722fd1c.556bb4,ENTER Security Lane,SEC-LANE-5,
"""2018-05-11T14:33:00.000Z""",f0d9da90.56bdb8,LEAVE Security Check,SEC-POS-2,
"""2018-05-11T14:29:00.000Z""",f0d9da90.56bdb8,ENTER Security Check,SEC-POS-2,
"""2018-05-11T14:13:00.000Z""",f0d9da90.56bdb8,ENTER Security Lane,SEC-LANE-5,
"""2018-07-14T14:47:00.000Z""",70ca39f5.9962b8,LEAVE Security Check,SEC-POS-2,
"""2018-07-14T14:43:00.000Z""",70ca39f5.9962b8,ENTER Security Check,SEC-POS-2,
"""2018-07-14T14:27:00.000Z""",70ca39f5.9962b8,ENTER Security Lane,SEC-LANE-5,
"""2018-03-15T12:43:00.000Z""",80b212e.d70f5f,LEAVE Security Check,SEC-POS-2,
"""2018-03-15T12:41:00.000Z""",80b212e.d70f5f,ENTER Security Check,SEC-POS-2,
"""2018-03-15T12:33:00.000Z""",80b212e.d70f5f,ENTER Security Lane,SEC-LANE-5,
"""2018-07-21T07:36:00.000Z""",dff94d89.05ac1,LEAVE Security Check,SEC-POS-2,
"""2018-07-21T07:30:00.000Z""",dff94d89.05ac1,ENTER Security Check,SEC-POS-2,
"""2018-07-21T07:06:00.000Z""",dff94d89.05ac1,ENTER Security Lane,SEC-LANE-5,
"""2018-08-04T03:50:00.000Z""",d6061413.efe6e8,LEAVE Security Check,SEC-POS-2,
"""2018-08-04T03:46:00.000Z""",d6061413.efe6e8,ENTER Security Check,SEC-POS-2,
"""2018-08-04T03:30:00.000Z""",d6061413.efe6e8,ENTER Security Lane,SEC-LANE-5,
"""2018-10-29T15:12:00.000Z""",5dd140f9.d7c87,LEAVE Security Check,SEC-POS-2,
"""2018-10-29T15:08:00.000Z""",5dd140f9.d7c87,ENTER Security Check,SEC-POS-2,
"""2018-10-29T14:52:00.000Z""",5dd140f9.d7c87,ENTER Security Lane,SEC-LANE-5,
"""2018-05-17T03:31:00.000Z""",45aa2bad.4bf5f4,LEAVE Security Check,SEC-POS-2,
"""2018-05-17T03:27:00.000Z""",45aa2bad.4bf5f4,ENTER Security Check,SEC-POS-2,
"""2018-05-17T03:11:00.000Z""",45aa2bad.4bf5f4,ENTER Security Lane,SEC-LANE-5,
"""2018-11-07T17:53:00.000Z""",946b3fae.34ee9,LEAVE Security Check,SEC-POS-2,
"""2018-11-07T17:47:00.000Z""",946b3fae.34ee9,ENTER Security Check,SEC-POS-2,
"""2018-11-07T17:23:00.000Z""",946b3fae.34ee9,ENTER Security Lane,SEC-LANE-5,
"""2018-02-26T14:28:00.000Z""",e7004f4b.f7967,LEAVE Security Check,SEC-POS-2,
"""2018-02-26T14:24:00.000Z""",e7004f4b.f7967,ENTER Security Check,SEC-POS-2,
"""2018-02-26T14:08:00.000Z""",e7004f4b.f7967,ENTER Security Lane,SEC-LANE-5,
"""2018-03-14T17:00:00.000Z""",6cd2d7a7.8d5328,LEAVE Security Check,SEC-POS-2,
"""2018-03-14T16:54:00.000Z""",6cd2d7a7.8d5328,ENTER Security Check,SEC-POS-2,
"""2018-03-14T16:30:00.000Z""",6cd2d7a7.8d5328,ENTER Security Lane,SEC-LANE-5,
"""2018-02-28T06:25:00.000Z""",1dcd3ace.fc0925,LEAVE Security Check,SEC-POS-2,
"""2018-02-28T06:21:00.000Z""",1dcd3ace.fc0925,ENTER Security Check,SEC-POS-2,
"""2018-02-28T06:05:00.000Z""",1dcd3ace.fc0925,ENTER Security Lane,SEC-LANE-5,
"""2018-05-17T03:36:00.000Z""",1c9eb928.c63ea7,LEAVE Security Check,SEC-POS-2,
"""2018-05-17T03:32:00.000Z""",1c9eb928.c63ea7,ENTER Security Check,SEC-POS-2,
"""2018-05-17T03:16:00.000Z""",1c9eb928.c63ea7,ENTER Security Lane,SEC-LANE-5,
"""2018-12-02T11:08:00.000Z""",94e05d5c.1aee5,LEAVE Security Check,SEC-POS-2,
"""2018-12-02T11:06:00.000Z""",94e05d5c.1aee5,ENTER Security Check,SEC-POS-2,
"""2018-12-02T10:58:00.000Z""",94e05d5c.1aee5,ENTER Security Lane,SEC-LANE-5,
"""2018-07-05T14:28:00.000Z""",b589387f.6b6538,LEAVE Security Check,SEC-POS-2,
"""2018-07-05T14:24:00.000Z""",b589387f.6b6538,ENTER Security Check,SEC-POS-2,
"""2018-07-05T14:08:00.000Z""",b589387f.6b6538,ENTER Security Lane,SEC-LANE-5,
"""2018-02-27T15:12:00.000Z""",74131f32.d2f89,LEAVE Security Check,SEC-POS-2,
"""2018-02-27T15:08:00.000Z""",74131f32.d2f89,ENTER Security Check,SEC-POS-2,
"""2018-02-27T14:52:00.000Z""",74131f32.d2f89,ENTER Security Lane,SEC-LANE-5,
"""2018-02-04T11:26:00.000Z""",be5cf29.9e9661,LEAVE Security Check,SEC-POS-2,
"""2018-02-04T11:24:00.000Z""",be5cf29.9e9661,ENTER Security Check,SEC-POS-2,
"""2018-02-04T11:16:00.000Z""",be5cf29.9e9661,ENTER Security Lane,SEC-LANE-5,
"""2018-11-12T11:28:00.000Z""",6d5c3596.456ebc,LEAVE Security Check,SEC-POS-2,
"""2018-11-12T11:26:00.000Z""",6d5c3596.456ebc,ENTER Security Check,SEC-POS-2,
"""2018-11-12T11:18:00.000Z""",6d5c3596.456ebc,ENTER Security Lane,SEC-LANE-5,
"""2018-11-26T14:27:00.000Z""",969b755b.884c48,LEAVE Security Check,SEC-POS-2,
"""2018-11-26T14:23:00.000Z""",969b755b.884c48,ENTER Security Check,SEC-POS-2,
"""2018-11-26T14:07:00.000Z""",969b755b.884c48,ENTER Security Lane,SEC-LANE-5,
"""2018-12-28T12:19:00.000Z""",953280eb.26f1f,LEAVE Security Check,SEC-POS-2,
"""2018-12-28T12:17:00.000Z""",953280eb.26f1f,ENTER Security Check,SEC-POS-2,
"""2018-12-28T12:09:00.000Z""",953280eb.26f1f,ENTER Security Lane,SEC-LANE-5,
"""2018-08-29T05:44:00.000Z""",3f6d6789.2adac8,LEAVE Security Check,SEC-POS-2,
"""2018-08-29T05:40:00.000Z""",3f6d6789.2adac8,ENTER Security Check,SEC-POS-2,
"""2018-08-29T05:24:00.000Z""",3f6d6789.2adac8,ENTER Security Lane,SEC-LANE-5,
"""2018-03-02T05:15:00.000Z""",77ba715f.f4b43,LEAVE Security Check,SEC-POS-2,
"""2018-03-02T05:11:00.000Z""",77ba715f.f4b43,ENTER Security Check,SEC-POS-2,
"""2018-03-02T04:55:00.000Z""",77ba715f.f4b43,ENTER Security Lane,SEC-LANE-5,
"""2018-09-03T04:23:00.000Z""",f4fc87.5df99378,LEAVE Security Check,SEC-POS-2,
"""2018-09-03T04:19:00.000Z""",f4fc87.5df99378,ENTER Security Check,SEC-POS-2,
"""2018-09-03T04:03:00.000Z""",f4fc87.5df99378,ENTER Security Lane,SEC-LANE-5,
"""2018-09-06T09:28:00.000Z""",55e3cc6c.23a444,LEAVE Security Check,SEC-POS-2,
"""2018-09-06T09:26:00.000Z""",55e3cc6c.23a444,ENTER Security Check,SEC-POS-2,
"""2018-09-06T09:18:00.000Z""",55e3cc6c.23a444,ENTER Security Lane,SEC-LANE-5,
"""2018-10-15T10:17:00.000Z""",deb1dc9f.2b573,LEAVE Security Check,SEC-POS-2,
"""2018-10-15T10:15:00.000Z""",deb1dc9f.2b573,ENTER Security Check,SEC-POS-2,
"""2018-10-15T10:07:00.000Z""",deb1dc9f.2b573,ENTER Security Lane,SEC-LANE-5,
"""2018-06-17T04:49:00.000Z""",b61de62b.2c1eb8,LEAVE Security Check,SEC-POS-2,
"""2018-06-17T04:45:00.000Z""",b61de62b.2c1eb8,ENTER Security Check,SEC-POS-2,
"""2018-06-17T04:29:00.000Z""",b61de62b.2c1eb8,ENTER Security Lane,SEC-LANE-5,
"""2018-10-28T19:14:00.000Z""",21ca9291.96603e,LEAVE Security Check,SEC-POS-2,
"""2018-10-28T19:08:00.000Z""",21ca9291.96603e,ENTER Security Check,SEC-POS-2,
"""2018-10-28T18:44:00.000Z""",21ca9291.96603e,ENTER Security Lane,SEC-LANE-5,
"""2018-12-03T15:34:00.000Z""",43a8a5db.5e2a5c,LEAVE Security Check,SEC-POS-2,
"""2018-12-03T15:30:00.000Z""",43a8a5db.5e2a5c,ENTER Security Check,SEC-POS-2,
"""2018-12-03T15:14:00.000Z""",43a8a5db.5e2a5c,ENTER Security Lane,SEC-LANE-5,
"""2018-11-21T19:30:00.000Z""",87deff3a.1c1e5,LEAVE Security Check,SEC-POS-2,
"""2018-11-21T19:24:00.000Z""",87deff3a.1c1e5,ENTER Security Check,SEC-POS-2,
"""2018-11-21T19:00:00.000Z""",87deff3a.1c1e5,ENTER Security Lane,SEC-LANE-5,
"""2018-12-05T09:39:00.000Z""",4e9847d3.798ef8,LEAVE Security Check,SEC-POS-2,
"""2018-12-05T09:33:00.000Z""",4e9847d3.798ef8,ENTER Security Check,SEC-POS-2,
"""2018-12-05T09:09:00.000Z""",4e9847d3.798ef8,ENTER Security Lane,SEC-LANE-5,
"""2018-10-19T03:30:00.000Z""",677068be.753838,LEAVE Security Check,SEC-POS-2,
"""2018-10-19T03:26:00.000Z""",677068be.753838,ENTER Security Check,SEC-POS-2,
"""2018-10-19T03:10:00.000Z""",677068be.753838,ENTER Security Lane,SEC-LANE-5,
"""2018-09-19T07:19:00.000Z""",88117ce2.9e3f8,LEAVE Security Check,SEC-POS-2,
"""2018-09-19T07:13:00.000Z""",88117ce2.9e3f8,ENTER Security Check,SEC-POS-2,
"""2018-09-19T06:49:00.000Z""",88117ce2.9e3f8,ENTER Security Lane,SEC-LANE-5,
"""2018-08-27T16:44:00.000Z""",6731c996.ab53e8,LEAVE Security Check,SEC-POS-2,
"""2018-08-27T16:38:00.000Z""",6731c996.ab53e8,ENTER Security Check,SEC-POS-2,
"""2018-08-27T16:14:00.000Z""",6731c996.ab53e8,ENTER Security Lane,SEC-LANE-5,
"""2018-12-13T17:41:00.000Z""",aaf84a9b.dfbe28,LEAVE Security Check,SEC-POS-2,
"""2018-12-13T17:35:00.000Z""",aaf84a9b.dfbe28,ENTER Security Check,SEC-POS-2,
"""2018-12-13T17:11:00.000Z""",aaf84a9b.dfbe28,ENTER Security Lane,SEC-LANE-5,
"""2018-09-18T17:10:00.000Z""",f26f1566.e83538,LEAVE Security Check,SEC-POS-2,
"""2018-09-18T17:04:00.000Z""",f26f1566.e83538,ENTER Security Check,SEC-POS-2,
"""2018-09-18T16:40:00.000Z""",f26f1566.e83538,ENTER Security Lane,SEC-LANE-5,
"""2018-08-04T08:37:00.000Z""",bd7f868e.25a6b8,LEAVE Security Check,SEC-POS-2,
"""2018-08-04T08:31:00.000Z""",bd7f868e.25a6b8,ENTER Security Check,SEC-POS-2,
"""2018-08-04T08:07:00.000Z""",bd7f868e.25a6b8,ENTER Security Lane,SEC-LANE-5,
"""2018-06-11T07:30:00.000Z""",8919dbb3.b95a48,LEAVE Security Check,SEC-POS-2,
"""2018-06-11T07:24:00.000Z""",8919dbb3.b95a48,ENTER Security Check,SEC-POS-2,
"""2018-06-11T07:00:00.000Z""",8919dbb3.b95a48,ENTER Security Lane,SEC-LANE-5,
"""2018-06-22T09:44:00.000Z""",d61de8a9.067978,LEAVE Security Check,SEC-POS-2,
"""2018-06-22T09:42:00.000Z""",d61de8a9.067978,ENTER Security Check,SEC-POS-2,
"""2018-06-22T09:34:00.000Z""",d61de8a9.067978,ENTER Security Lane,SEC-LANE-5,
"""2018-12-27T06:30:00.000Z""",3913dd57.2c0fb2,LEAVE Security Check,SEC-POS-2,
"""2018-12-27T06:26:00.000Z""",3913dd57.2c0fb2,ENTER Security Check,SEC-POS-2,
"""2018-12-27T06:10:00.000Z""",3913dd57.2c0fb2,ENTER Security Lane,SEC-LANE-5,
"""2018-07-29T09:01:00.000Z""",b9a6258.58523d8,LEAVE Security Check,SEC-POS-2,
"""2018-07-29T08:55:00.000Z""",b9a6258.58523d8,ENTER Security Check,SEC-POS-2,
"""2018-07-29T08:31:00.000Z""",b9a6258.58523d8,ENTER Security Lane,SEC-LANE-5,
"""2018-04-15T10:27:00.000Z""",4b595332.54f5fc,LEAVE Security Check,SEC-POS-2,
"""2018-04-15T10:25:00.000Z""",4b595332.54f5fc,ENTER Security Check,SEC-POS-2,
"""2018-04-15T10:17:00.000Z""",4b595332.54f5fc,ENTER Security Lane,SEC-LANE-5,
"""2018-07-01T15:18:00.000Z""",345bf915.46cd76,LEAVE Security Check,SEC-POS-2,
"""2018-07-01T15:14:00.000Z""",345bf915.46cd76,ENTER Security Check,SEC-POS-2,
"""2018-07-01T14:58:00.000Z""",345bf915.46cd76,ENTER Security Lane,SEC-LANE-5,
"""2018-08-29T17:20:00.000Z""",b08f126a.2941e,LEAVE Security Check,SEC-POS-2,
"""2018-08-29T17:14:00.000Z""",b08f126a.2941e,ENTER Security Check,SEC-POS-2,
"""2018-08-29T16:50:00.000Z""",b08f126a.2941e,ENTER Security Lane,SEC-LANE-5,
"""2018-05-07T11:48:00.000Z""",3465e156.38344e,LEAVE Security Check,SEC-POS-2,
"""2018-05-07T11:46:00.000Z""",3465e156.38344e,ENTER Security Check,SEC-POS-2,
"""2018-05-07T11:38:00.000Z""",3465e156.38344e,ENTER Security Lane,SEC-LANE-5,
"""2018-03-26T13:40:00.000Z""",31f8c56a.7038da,LEAVE Security Check,SEC-POS-2,
"""2018-03-26T13:36:00.000Z""",31f8c56a.7038da,ENTER Security Check,SEC-POS-2,
"""2018-03-26T13:20:00.000Z""",31f8c56a.7038da,ENTER Security Lane,SEC-LANE-5,
"""2018-02-07T10:38:00.000Z""",5949b9c0.4dfb38,LEAVE Security Check,SEC-POS-2,
"""2018-02-07T10:32:00.000Z""",5949b9c0.4dfb38,ENTER Security Check,SEC-POS-2,
"""2018-02-07T10:08:00.000Z""",5949b9c0.4dfb38,ENTER Security Lane,SEC-LANE-5,
"""2018-06-22T13:29:00.000Z""",30b673de.b6bd7c,LEAVE Security Check,SEC-POS-2,
"""2018-06-22T13:25:00.000Z""",30b673de.b6bd7c,ENTER Security Check,SEC-POS-2,
"""2018-06-22T13:09:00.000Z""",30b673de.b6bd7c,ENTER Security Lane,SEC-LANE-5,
"""2018-05-29T17:55:00.000Z""",fc335dcf.9af99,LEAVE Security Check,SEC-POS-2,
"""2018-05-29T17:49:00.000Z""",fc335dcf.9af99,ENTER Security Check,SEC-POS-2,
"""2018-05-29T17:25:00.000Z""",fc335dcf.9af99,ENTER Security Lane,SEC-LANE-5,
"""2018-09-11T08:20:00.000Z""",3881fd25.3a1912,LEAVE Security Check,SEC-POS-2,
"""2018-09-11T08:14:00.000Z""",3881fd25.3a1912,ENTER Security Check,SEC-POS-2,
"""2018-09-11T07:50:00.000Z""",3881fd25.3a1912,ENTER Security Lane,SEC-LANE-5,
"""2018-10-17T06:02:00.000Z""",e888b7eb.276cb8,LEAVE Security Check,SEC-POS-2,
"""2018-10-17T05:58:00.000Z""",e888b7eb.276cb8,ENTER Security Check,SEC-POS-2,
"""2018-10-17T05:42:00.000Z""",e888b7eb.276cb8,ENTER Security Lane,SEC-LANE-5,
"""2018-11-23T06:26:00.000Z""",3b60bda2.ac00f2,LEAVE Security Check,SEC-POS-2,
"""2018-11-23T06:22:00.000Z""",3b60bda2.ac00f2,ENTER Security Check,SEC-POS-2,
"""2018-11-23T06:06:00.000Z""",3b60bda2.ac00f2,ENTER Security Lane,SEC-LANE-5,
"""2018-12-20T08:26:00.000Z""",738f299f.5f3c08,LEAVE Security Check,SEC-POS-2,
"""2018-12-20T08:20:00.000Z""",738f299f.5f3c08,ENTER Security Check,SEC-POS-2,
"""2018-12-20T07:56:00.000Z""",738f299f.5f3c08,ENTER Security Lane,SEC-LANE-5,
"""2018-05-20T08:34:00.000Z""",329a49f9.25d696,LEAVE Security Check,SEC-POS-2,
"""2018-05-20T08:28:00.000Z""",329a49f9.25d696,ENTER Security Check,SEC-POS-2,
"""2018-05-20T08:04:00.000Z""",329a49f9.25d696,ENTER Security Lane,SEC-LANE-5,
"""2018-03-27T07:36:00.000Z""",3336e0f1.41ee3,LEAVE Security Check,SEC-POS-2,
"""2018-03-27T07:30:00.000Z""",3336e0f1.41ee3,ENTER Security Check,SEC-POS-2,
"""2018-03-27T07:06:00.000Z""",3336e0f1.41ee3,ENTER Security Lane,SEC-LANE-5,
"""2018-10-05T09:56:00.000Z""",71895f24.a6c46,LEAVE Security Check,SEC-POS-2,
"""2018-10-05T09:50:00.000Z""",71895f24.a6c46,ENTER Security Check,SEC-POS-2,
"""2018-10-05T09:26:00.000Z""",71895f24.a6c46,ENTER Security Lane,SEC-LANE-5,
"""2018-08-20T18:42:00.000Z""",7f9aefa9.bfaa3,LEAVE Security Check,SEC-POS-2,
"""2018-08-20T18:36:00.000Z""",7f9aefa9.bfaa3,ENTER Security Check,SEC-POS-2,
"""2018-08-20T18:12:00.000Z""",7f9aefa9.bfaa3,ENTER Security Lane,SEC-LANE-5,
"""2018-10-23T09:36:00.000Z""",2d6843b6.7cefbc,LEAVE Security Check,SEC-POS-2,
"""2018-10-23T09:34:00.000Z""",2d6843b6.7cefbc,ENTER Security Check,SEC-POS-2,
"""2018-10-23T09:26:00.000Z""",2d6843b6.7cefbc,ENTER Security Lane,SEC-LANE-5,
"""2018-07-23T05:20:00.000Z""",86285586.dfb8c8,LEAVE Security Check,SEC-POS-2,
"""2018-07-23T05:16:00.000Z""",86285586.dfb8c8,ENTER Security Check,SEC-POS-2,
"""2018-07-23T05:00:00.000Z""",86285586.dfb8c8,ENTER Security Lane,SEC-LANE-5,
"""2018-10-12T04:25:00.000Z""",c763f11b.3f563,LEAVE Security Check,SEC-POS-2,
"""2018-10-12T04:21:00.000Z""",c763f11b.3f563,ENTER Security Check,SEC-POS-2,
"""2018-10-12T04:05:00.000Z""",c763f11b.3f563,ENTER Security Lane,SEC-LANE-5,
"""2018-12-06T20:01:00.000Z""",23073c4a.6e4654,LEAVE Security Check,SEC-POS-2,
"""2018-12-06T19:55:00.000Z""",23073c4a.6e4654,ENTER Security Check,SEC-POS-2,
"""2018-12-06T19:31:00.000Z""",23073c4a.6e4654,ENTER Security Lane,SEC-LANE-5,
"""2018-03-13T16:45:00.000Z""",91fc4617.c83e28,LEAVE Security Check,SEC-POS-2,
"""2018-03-13T16:39:00.000Z""",91fc4617.c83e28,ENTER Security Check,SEC-POS-2,
"""2018-03-13T16:15:00.000Z""",91fc4617.c83e28,ENTER Security Lane,SEC-LANE-5,
"""2018-12-11T16:53:00.000Z""",5b486e2b.77b4a,LEAVE Security Check,SEC-POS-2,
"""2018-12-11T16:47:00.000Z""",5b486e2b.77b4a,ENTER Security Check,SEC-POS-2,
"""2018-12-11T16:23:00.000Z""",5b486e2b.77b4a,ENTER Security Lane,SEC-LANE-5,
"""2018-03-10T15:13:00.000Z""",3f87aeeb.aeebf2,LEAVE Security Check,SEC-POS-2,
"""2018-03-10T15:09:00.000Z""",3f87aeeb.aeebf2,ENTER Security Check,SEC-POS-2,
"""2018-03-10T14:53:00.000Z""",3f87aeeb.aeebf2,ENTER Security Lane,SEC-LANE-5,
"""2018-08-20T09:53:00.000Z""",3d8fd851.034338,LEAVE Security Check,SEC-POS-2,
"""2018-08-20T09:47:00.000Z""",3d8fd851.034338,ENTER Security Check,SEC-POS-2,
"""2018-08-20T09:23:00.000Z""",3d8fd851.034338,ENTER Security Lane,SEC-LANE-5,
"""2018-02-05T09:58:00.000Z""",ba8bae86.4d636,LEAVE Security Check,SEC-POS-2,
"""2018-02-05T09:52:00.000Z""",ba8bae86.4d636,ENTER Security Check,SEC-POS-2,
"""2018-02-05T09:28:00.000Z""",ba8bae86.4d636,ENTER Security Lane,SEC-LANE-5,
"""2018-12-01T05:40:00.000Z""",ada78f5e.bacba,LEAVE Security Check,SEC-POS-2,
"""2018-12-01T05:36:00.000Z""",ada78f5e.bacba,ENTER Security Check,SEC-POS-2,
"""2018-12-01T05:20:00.000Z""",ada78f5e.bacba,ENTER Security Lane,SEC-LANE-5,
"""2018-03-27T06:30:00.000Z""",f3c4c0e0.f0999,LEAVE Security Check,SEC-POS-2,
"""2018-03-27T06:26:00.000Z""",f3c4c0e0.f0999,ENTER Security Check,SEC-POS-2,
"""2018-03-27T06:10:00.000Z""",f3c4c0e0.f0999,ENTER Security Lane,SEC-LANE-5,
"""2018-03-17T11:54:00.000Z""",ef467a4.1c13588,LEAVE Security Check,SEC-POS-2,
"""2018-03-17T11:52:00.000Z""",ef467a4.1c13588,ENTER Security Check,SEC-POS-2,
"""2018-03-17T11:44:00.000Z""",ef467a4.1c13588,ENTER Security Lane,SEC-LANE-5,
"""2018-05-20T08:45:00.000Z""",12982210.82ca7e,LEAVE Security Check,SEC-POS-2,
"""2018-05-20T08:39:00.000Z""",12982210.82ca7e,ENTER Security Check,SEC-POS-2,
"""2018-05-20T08:15:00.000Z""",12982210.82ca7e,ENTER Security Lane,SEC-LANE-5,
"""2018-03-21T19:01:00.000Z""",a32b9cb3.568b1,LEAVE Security Check,SEC-POS-2,
"""2018-03-21T18:55:00.000Z""",a32b9cb3.568b1,ENTER Security Check,SEC-POS-2,
"""2018-03-21T18:31:00.000Z""",a32b9cb3.568b1,ENTER Security Lane,SEC-LANE-5,
"""2018-05-09T11:03:00.000Z""",4bd2d407.ff152c,LEAVE Security Check,SEC-POS-2,
"""2018-05-09T11:01:00.000Z""",4bd2d407.ff152c,ENTER Security Check,SEC-POS-2,
"""2018-05-09T10:53:00.000Z""",4bd2d407.ff152c,ENTER Security Lane,SEC-LANE-5,
"""2018-03-04T06:03:00.000Z""",6c47d582.0fbc6c,LEAVE Security Check,SEC-POS-2,
"""2018-03-04T05:59:00.000Z""",6c47d582.0fbc6c,ENTER Security Check,SEC-POS-2,
"""2018-03-04T05:43:00.000Z""",6c47d582.0fbc6c,ENTER Security Lane,SEC-LANE-5,
"""2018-04-24T16:24:00.000Z""",6faa1320.74652c,LEAVE Security Check,SEC-POS-2,
"""2018-04-24T16:18:00.000Z""",6faa1320.74652c,ENTER Security Check,SEC-POS-2,
"""2018-04-24T15:54:00.000Z""",6faa1320.74652c,ENTER Security Lane,SEC-LANE-5,
"""2018-03-03T17:45:00.000Z""",cd925efa.34c86,LEAVE Security Check,SEC-POS-2,
"""2018-03-03T17:39:00.000Z""",cd925efa.34c86,ENTER Security Check,SEC-POS-2,
"""2018-03-03T17:15:00.000Z""",cd925efa.34c86,ENTER Security Lane,SEC-LANE-5,
"""2018-03-10T07:15:00.000Z""",89dc94d9.ed2a08,LEAVE Security Check,SEC-POS-2,
"""2018-03-10T07:11:00.000Z""",89dc94d9.ed2a08,ENTER Security Check,SEC-POS-2,
"""2018-03-10T06:55:00.000Z""",89dc94d9.ed2a08,ENTER Security Lane,SEC-LANE-5,
"""2018-05-29T07:29:00.000Z""",5b0b2ab0.190624,LEAVE Security Check,SEC-POS-2,
"""2018-05-29T07:23:00.000Z""",5b0b2ab0.190624,ENTER Security Check,SEC-POS-2,
"""2018-05-29T06:59:00.000Z""",5b0b2ab0.190624,ENTER Security Lane,SEC-LANE-5,
"""2018-08-29T09:40:00.000Z""",e5e86be6.700fe8,LEAVE Security Check,SEC-POS-2,
"""2018-08-29T09:38:00.000Z""",e5e86be6.700fe8,ENTER Security Check,SEC-POS-2,
"""2018-08-29T09:30:00.000Z""",e5e86be6.700fe8,ENTER Security Lane,SEC-LANE-5,
"""2018-08-06T17:41:00.000Z""",5284387f.b6a768,LEAVE Security Check,SEC-POS-2,
"""2018-08-06T17:35:00.000Z""",5284387f.b6a768,ENTER Security Check,SEC-POS-2,
"""2018-08-06T17:11:00.000Z""",5284387f.b6a768,ENTER Security Lane,SEC-LANE-5,
"""2018-06-13T08:59:00.000Z""",1036fdcf.4dfe52,LEAVE Security Check,SEC-POS-2,
"""2018-06-13T08:53:00.000Z""",1036fdcf.4dfe52,ENTER Security Check,SEC-POS-2,
"""2018-06-13T08:29:00.000Z""",1036fdcf.4dfe52,ENTER Security Lane,SEC-LANE-5,
"""2018-06-27T13:18:00.000Z""",3e10cf08.f0f0a,LEAVE Security Check,SEC-POS-2,
"""2018-06-27T13:14:00.000Z""",3e10cf08.f0f0a,ENTER Security Check,SEC-POS-2,
"""2018-06-27T12:58:00.000Z""",3e10cf08.f0f0a,ENTER Security Lane,SEC-LANE-5,
"""2018-09-12T16:26:00.000Z""",ff498167.f21e,LEAVE Security Check,SEC-POS-2,
"""2018-09-12T16:20:00.000Z""",ff498167.f21e,ENTER Security Check,SEC-POS-2,
"""2018-09-12T15:56:00.000Z""",ff498167.f21e,ENTER Security Lane,SEC-LANE-5,
"""2018-11-15T14:27:00.000Z""",9fa71244.5c7ce,LEAVE Security Check,SEC-POS-2,
"""2018-11-15T14:23:00.000Z""",9fa71244.5c7ce,ENTER Security Check,SEC-POS-2,
"""2018-11-15T14:07:00.000Z""",9fa71244.5c7ce,ENTER Security Lane,SEC-LANE-5,
"""2018-10-30T19:15:00.000Z""",1f30bcf8.cd1833,LEAVE Security Check,SEC-POS-2,
"""2018-10-30T19:09:00.000Z""",1f30bcf8.cd1833,ENTER Security Check,SEC-POS-2,
"""2018-10-30T18:45:00.000Z""",1f30bcf8.cd1833,ENTER Security Lane,SEC-LANE-5,
"""2018-03-24T08:57:00.000Z""",acb9ab46.5b5888,LEAVE Security Check,SEC-POS-2,
"""2018-03-24T08:51:00.000Z""",acb9ab46.5b5888,ENTER Security Check,SEC-POS-2,
"""2018-03-24T08:27:00.000Z""",acb9ab46.5b5888,ENTER Security Lane,SEC-LANE-5,
"""2018-04-17T19:06:00.000Z""",644781bc.ddda9,LEAVE Security Check,SEC-POS-2,
"""2018-04-17T19:00:00.000Z""",644781bc.ddda9,ENTER Security Check,SEC-POS-2,
"""2018-04-17T18:36:00.000Z""",644781bc.ddda9,ENTER Security Lane,SEC-LANE-5,
"""2018-07-04T04:32:00.000Z""",ec591644.4572a8,LEAVE Security Check,SEC-POS-2,
"""2018-07-04T04:28:00.000Z""",ec591644.4572a8,ENTER Security Check,SEC-POS-2,
