_time,msg_id,STEP,LOCATION,GATE
"""2018-08-27T15:26:00.000Z""",6731c996.ab53e8,ENTER Departure Hall,Terminal 1,
"""2018-08-27T15:59:00.000Z""",6731c996.ab53e8,LEAVE Check-In Area,Terminal 1,
"""2018-08-27T15:41:00.000Z""",6731c996.ab53e8,ENTER Check-In Area,Terminal 1,
"""2018-12-13T16:56:00.000Z""",aaf84a9b.dfbe28,ENTER Departure Hall,Terminal 1,
"""2018-09-18T15:52:00.000Z""",f26f1566.e83538,ENTER Departure Hall,Terminal 1,
"""2018-09-18T16:25:00.000Z""",f26f1566.e83538,LEAVE Check-In Area,Terminal 1,
"""2018-09-18T16:07:00.000Z""",f26f1566.e83538,ENTER Check-In Area,Terminal 1,
"""2018-05-25T12:08:00.000Z""",af8f2ce1.b97ef,ENTER Departure Hall,Terminal 1,
"""2018-05-25T12:28:00.000Z""",af8f2ce1.b97ef,LEAVING Departure Hall,Terminal 1,
"""2018-11-21T10:31:00.000Z""",a9cc11a4.7844c,ENTER Departure Hall,Terminal 1,
"""2018-11-21T10:41:00.000Z""",a9cc11a4.7844c,LEAVING Departure Hall,Terminal 1,
"""2018-08-04T07:52:00.000Z""",bd7f868e.25a6b8,ENTER Departure Hall,Terminal 1,
"""2018-06-12T08:37:00.000Z""",5f0b7a74.5a8f04,ENTER Departure Hall,Terminal 1,
"""2018-06-12T09:07:00.000Z""",5f0b7a74.5a8f04,LEAVING Departure Hall,Terminal 1,
"""2018-06-11T06:45:00.000Z""",8919dbb3.b95a48,ENTER Departure Hall,Terminal 1,
"""2018-06-22T09:29:00.000Z""",d61de8a9.067978,ENTER Departure Hall,Terminal 1,
"""2018-12-27T05:38:00.000Z""",3913dd57.2c0fb2,ENTER Departure Hall,Terminal 1,
"""2018-12-27T06:00:00.000Z""",3913dd57.2c0fb2,LEAVE Check-In Area,Terminal 1,
"""2018-12-27T05:48:00.000Z""",3913dd57.2c0fb2,ENTER Check-In Area,Terminal 1,
"""2018-07-29T07:43:00.000Z""",b9a6258.58523d8,ENTER Departure Hall,Terminal 1,
"""2018-07-29T08:16:00.000Z""",b9a6258.58523d8,LEAVE Check-In Area,Terminal 1,
"""2018-07-29T07:58:00.000Z""",b9a6258.58523d8,ENTER Check-In Area,Terminal 1,
"""2018-04-15T10:04:00.000Z""",4b595332.54f5fc,ENTER Departure Hall,Terminal 1,
"""2018-04-15T10:12:00.000Z""",4b595332.54f5fc,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-15T10:09:00.000Z""",4b595332.54f5fc,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-01T14:48:00.000Z""",345bf915.46cd76,ENTER Departure Hall,Terminal 1,
"""2018-08-29T16:35:00.000Z""",b08f126a.2941e,ENTER Departure Hall,Terminal 1,
"""2018-05-07T11:25:00.000Z""",3465e156.38344e,ENTER Departure Hall,Terminal 1,
"""2018-05-07T11:33:00.000Z""",3465e156.38344e,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-07T11:30:00.000Z""",3465e156.38344e,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-26T12:54:00.000Z""",31f8c56a.7038da,ENTER Departure Hall,Terminal 1,
"""2018-03-26T13:10:00.000Z""",31f8c56a.7038da,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-26T13:04:00.000Z""",31f8c56a.7038da,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-07T09:53:00.000Z""",5949b9c0.4dfb38,ENTER Departure Hall,Terminal 1,
"""2018-06-22T12:37:00.000Z""",30b673de.b6bd7c,ENTER Departure Hall,Terminal 1,
"""2018-06-22T12:59:00.000Z""",30b673de.b6bd7c,LEAVE Check-In Area,Terminal 1,
"""2018-06-22T12:47:00.000Z""",30b673de.b6bd7c,ENTER Check-In Area,Terminal 1,
"""2018-05-29T16:37:00.000Z""",fc335dcf.9af99,ENTER Departure Hall,Terminal 1,
"""2018-05-29T17:10:00.000Z""",fc335dcf.9af99,LEAVE Check-In Area,Terminal 1,
"""2018-05-29T16:52:00.000Z""",fc335dcf.9af99,ENTER Check-In Area,Terminal 1,
"""2018-09-11T07:35:00.000Z""",3881fd25.3a1912,ENTER Departure Hall,Terminal 1,
"""2018-10-17T05:10:00.000Z""",e888b7eb.276cb8,ENTER Departure Hall,Terminal 1,
"""2018-10-17T05:32:00.000Z""",e888b7eb.276cb8,LEAVE Check-In Area,Terminal 1,
"""2018-10-17T05:20:00.000Z""",e888b7eb.276cb8,ENTER Check-In Area,Terminal 1,
"""2018-04-29T08:51:00.000Z""",5328753c.185e9c,ENTER Departure Hall,Terminal 1,
"""2018-04-29T09:21:00.000Z""",5328753c.185e9c,LEAVING Departure Hall,Terminal 1,
"""2018-09-02T13:52:00.000Z""",62d23fd0.2cb64,ENTER Departure Hall,Terminal 1,
"""2018-09-02T14:12:00.000Z""",62d23fd0.2cb64,LEAVING Departure Hall,Terminal 1,
"""2018-09-09T06:45:00.000Z""",87ec3298.218f,ENTER Departure Hall,Terminal 1,
"""2018-09-09T07:15:00.000Z""",87ec3298.218f,LEAVING Departure Hall,Terminal 1,
"""2018-03-20T06:32:00.000Z""",76b3af5e.d833a,ENTER Departure Hall,Terminal 1,
"""2018-03-20T06:52:00.000Z""",76b3af5e.d833a,LEAVING Departure Hall,Terminal 1,
"""2018-11-23T05:40:00.000Z""",3b60bda2.ac00f2,ENTER Departure Hall,Terminal 1,
"""2018-11-23T05:56:00.000Z""",3b60bda2.ac00f2,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-23T05:50:00.000Z""",3b60bda2.ac00f2,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-20T07:41:00.000Z""",738f299f.5f3c08,ENTER Departure Hall,Terminal 1,
"""2018-05-20T07:49:00.000Z""",329a49f9.25d696,ENTER Departure Hall,Terminal 1,
"""2018-03-27T06:27:00.000Z""",3336e0f1.41ee3,ENTER Departure Hall,Terminal 1,
"""2018-03-27T06:51:00.000Z""",3336e0f1.41ee3,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-27T06:42:00.000Z""",3336e0f1.41ee3,ENTER Baggage-Drop Area,Terminal 1,
"""2018-10-05T08:47:00.000Z""",71895f24.a6c46,ENTER Departure Hall,Terminal 1,
"""2018-10-05T09:11:00.000Z""",71895f24.a6c46,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-10-05T09:02:00.000Z""",71895f24.a6c46,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-20T17:57:00.000Z""",7f9aefa9.bfaa3,ENTER Departure Hall,Terminal 1,
"""2018-10-23T09:21:00.000Z""",2d6843b6.7cefbc,ENTER Departure Hall,Terminal 1,
"""2018-07-23T04:34:00.000Z""",86285586.dfb8c8,ENTER Departure Hall,Terminal 1,
"""2018-07-23T04:50:00.000Z""",86285586.dfb8c8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-23T04:44:00.000Z""",86285586.dfb8c8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-10-12T03:33:00.000Z""",c763f11b.3f563,ENTER Departure Hall,Terminal 1,
"""2018-10-12T03:55:00.000Z""",c763f11b.3f563,LEAVE Check-In Area,Terminal 1,
"""2018-10-12T03:43:00.000Z""",c763f11b.3f563,ENTER Check-In Area,Terminal 1,
"""2018-12-06T18:52:00.000Z""",23073c4a.6e4654,ENTER Departure Hall,Terminal 1,
"""2018-12-06T19:16:00.000Z""",23073c4a.6e4654,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-06T19:07:00.000Z""",23073c4a.6e4654,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-13T16:00:00.000Z""",91fc4617.c83e28,ENTER Departure Hall,Terminal 1,
"""2018-12-11T16:08:00.000Z""",5b486e2b.77b4a,ENTER Departure Hall,Terminal 1,
"""2018-03-10T14:21:00.000Z""",3f87aeeb.aeebf2,ENTER Departure Hall,Terminal 1,
"""2018-03-10T14:43:00.000Z""",3f87aeeb.aeebf2,LEAVE Check-In Area,Terminal 1,
"""2018-03-10T14:31:00.000Z""",3f87aeeb.aeebf2,ENTER Check-In Area,Terminal 1,
"""2018-08-20T08:35:00.000Z""",3d8fd851.034338,ENTER Departure Hall,Terminal 1,
"""2018-08-20T09:08:00.000Z""",3d8fd851.034338,LEAVE Check-In Area,Terminal 1,
"""2018-08-20T08:50:00.000Z""",3d8fd851.034338,ENTER Check-In Area,Terminal 1,
"""2018-04-11T03:45:00.000Z""",bc781f97.7cdad,ENTER Departure Hall,Terminal 1,
"""2018-04-11T04:05:00.000Z""",bc781f97.7cdad,LEAVING Departure Hall,Terminal 1,
"""2018-02-05T09:13:00.000Z""",ba8bae86.4d636,ENTER Departure Hall,Terminal 1,
"""2018-12-01T04:48:00.000Z""",ada78f5e.bacba,ENTER Departure Hall,Terminal 1,
"""2018-12-01T05:10:00.000Z""",ada78f5e.bacba,LEAVE Check-In Area,Terminal 1,
"""2018-12-01T04:58:00.000Z""",ada78f5e.bacba,ENTER Check-In Area,Terminal 1,
"""2018-06-24T12:24:00.000Z""",160d6c42.cc7574,ENTER Departure Hall,Terminal 1,
"""2018-06-24T12:44:00.000Z""",160d6c42.cc7574,LEAVING Departure Hall,Terminal 1,
"""2018-03-27T05:44:00.000Z""",f3c4c0e0.f0999,ENTER Departure Hall,Terminal 1,
"""2018-03-27T06:00:00.000Z""",f3c4c0e0.f0999,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-27T05:54:00.000Z""",f3c4c0e0.f0999,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-17T11:39:00.000Z""",ef467a4.1c13588,ENTER Departure Hall,Terminal 1,
"""2018-05-20T07:36:00.000Z""",12982210.82ca7e,ENTER Departure Hall,Terminal 1,
"""2018-05-20T08:00:00.000Z""",12982210.82ca7e,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-20T07:51:00.000Z""",12982210.82ca7e,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-21T18:16:00.000Z""",a32b9cb3.568b1,ENTER Departure Hall,Terminal 1,
"""2018-05-09T10:48:00.000Z""",4bd2d407.ff152c,ENTER Departure Hall,Terminal 1,
"""2018-03-04T05:33:00.000Z""",6c47d582.0fbc6c,ENTER Departure Hall,Terminal 1,
"""2018-11-03T18:01:00.000Z""",27e92211.b9228e,ENTER Departure Hall,Terminal 1,
"""2018-11-03T18:31:00.000Z""",27e92211.b9228e,LEAVING Departure Hall,Terminal 1,
"""2018-04-24T15:15:00.000Z""",6faa1320.74652c,ENTER Departure Hall,Terminal 1,
"""2018-04-24T15:39:00.000Z""",6faa1320.74652c,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-24T15:30:00.000Z""",6faa1320.74652c,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-03T17:00:00.000Z""",cd925efa.34c86,ENTER Departure Hall,Terminal 1,
"""2018-03-10T06:23:00.000Z""",89dc94d9.ed2a08,ENTER Departure Hall,Terminal 1,
"""2018-03-10T06:45:00.000Z""",89dc94d9.ed2a08,LEAVE Check-In Area,Terminal 1,
"""2018-03-10T06:33:00.000Z""",89dc94d9.ed2a08,ENTER Check-In Area,Terminal 1,
"""2018-05-29T06:20:00.000Z""",5b0b2ab0.190624,ENTER Departure Hall,Terminal 1,
"""2018-05-29T06:44:00.000Z""",5b0b2ab0.190624,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-29T06:35:00.000Z""",5b0b2ab0.190624,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-29T09:17:00.000Z""",e5e86be6.700fe8,ENTER Departure Hall,Terminal 1,
"""2018-08-29T09:25:00.000Z""",e5e86be6.700fe8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-29T09:22:00.000Z""",e5e86be6.700fe8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-06T16:32:00.000Z""",5284387f.b6a768,ENTER Departure Hall,Terminal 1,
"""2018-08-06T16:56:00.000Z""",5284387f.b6a768,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-06T16:47:00.000Z""",5284387f.b6a768,ENTER Baggage-Drop Area,Terminal 1,
"""2018-06-13T08:14:00.000Z""",1036fdcf.4dfe52,ENTER Departure Hall,Terminal 1,
"""2018-06-27T12:48:00.000Z""",3e10cf08.f0f0a,ENTER Departure Hall,Terminal 1,
"""2018-09-12T15:41:00.000Z""",ff498167.f21e,ENTER Departure Hall,Terminal 1,
"""2018-11-15T13:57:00.000Z""",9fa71244.5c7ce,ENTER Departure Hall,Terminal 1,
"""2018-10-30T18:30:00.000Z""",1f30bcf8.cd1833,ENTER Departure Hall,Terminal 1,
"""2018-08-12T08:09:00.000Z""",2a45832f.cde95c,ENTER Departure Hall,Terminal 1,
"""2018-08-12T08:39:00.000Z""",2a45832f.cde95c,LEAVING Departure Hall,Terminal 1,
"""2018-03-24T08:12:00.000Z""",acb9ab46.5b5888,ENTER Departure Hall,Terminal 1,
"""2018-04-17T17:48:00.000Z""",644781bc.ddda9,ENTER Departure Hall,Terminal 1,
"""2018-04-17T18:21:00.000Z""",644781bc.ddda9,LEAVE Check-In Area,Terminal 1,
"""2018-04-17T18:03:00.000Z""",644781bc.ddda9,ENTER Check-In Area,Terminal 1,
"""2018-04-22T05:08:00.000Z""",70387a88.63bc04,ENTER Departure Hall,Terminal 1,
"""2018-04-22T05:28:00.000Z""",70387a88.63bc04,LEAVING Departure Hall,Terminal 1,
"""2018-07-04T03:46:00.000Z""",ec591644.4572a8,ENTER Departure Hall,Terminal 1,
"""2018-07-04T04:02:00.000Z""",ec591644.4572a8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-04T03:56:00.000Z""",ec591644.4572a8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-21T04:55:00.000Z""",6b46d02e.29cb8,ENTER Departure Hall,Terminal 1,
"""2018-03-14T18:46:00.000Z""",a60fb55d.a7dc28,ENTER Departure Hall,Terminal 1,
"""2018-08-08T09:05:00.000Z""",3c872e0a.5a7562,ENTER Departure Hall,Terminal 1,
"""2018-02-21T17:28:00.000Z""",7be42e29.542b9,ENTER Departure Hall,Terminal 1,
"""2018-07-23T13:21:00.000Z""",b074a69.23c6158,ENTER Departure Hall,Terminal 1,
"""2018-07-23T13:37:00.000Z""",b074a69.23c6158,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-23T13:31:00.000Z""",b074a69.23c6158,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-17T16:40:00.000Z""",605a1829.eeabd8,ENTER Departure Hall,Terminal 1,
"""2018-09-17T17:04:00.000Z""",605a1829.eeabd8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-17T16:55:00.000Z""",605a1829.eeabd8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-08T05:38:00.000Z""",c079a2a6.71af4,ENTER Departure Hall,Terminal 1,
"""2018-05-08T06:00:00.000Z""",c079a2a6.71af4,LEAVE Check-In Area,Terminal 1,
"""2018-05-08T05:48:00.000Z""",c079a2a6.71af4,ENTER Check-In Area,Terminal 1,
"""2018-05-08T05:18:00.000Z""",52dc8d0f.3045b4,ENTER Departure Hall,Terminal 1,
"""2018-07-29T14:26:00.000Z""",baca2c43.c8ffe,ENTER Departure Hall,Terminal 1,
"""2018-07-29T14:48:00.000Z""",baca2c43.c8ffe,LEAVE Check-In Area,Terminal 1,
"""2018-07-29T14:36:00.000Z""",baca2c43.c8ffe,ENTER Check-In Area,Terminal 1,
"""2018-11-03T04:56:00.000Z""",1eb11386.1ed6dc,ENTER Departure Hall,Terminal 1,
"""2018-11-03T05:12:00.000Z""",1eb11386.1ed6dc,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-03T05:06:00.000Z""",1eb11386.1ed6dc,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-19T16:09:00.000Z""",ccc83eac.4ce32,ENTER Departure Hall,Terminal 1,
"""2018-10-11T11:38:00.000Z""",3af715d9.a7bd9a,ENTER Departure Hall,Terminal 1,
"""2018-10-11T11:49:00.000Z""",3af715d9.a7bd9a,LEAVE Check-In Area,Terminal 1,
"""2018-10-11T11:43:00.000Z""",3af715d9.a7bd9a,ENTER Check-In Area,Terminal 1,
"""2018-03-11T16:34:00.000Z""",ca2df4ac.72e268,ENTER Departure Hall,Terminal 1,
"""2018-03-11T16:58:00.000Z""",ca2df4ac.72e268,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-11T16:49:00.000Z""",ca2df4ac.72e268,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-13T04:43:00.000Z""",c46beaa8.818eb8,ENTER Departure Hall,Terminal 1,
"""2018-08-13T05:05:00.000Z""",c46beaa8.818eb8,LEAVE Check-In Area,Terminal 1,
"""2018-08-13T04:53:00.000Z""",c46beaa8.818eb8,ENTER Check-In Area,Terminal 1,
"""2018-05-07T10:37:00.000Z""",5a260f45.3fb8c,ENTER Departure Hall,Terminal 1,
"""2018-05-07T10:48:00.000Z""",5a260f45.3fb8c,LEAVE Check-In Area,Terminal 1,
"""2018-05-07T10:42:00.000Z""",5a260f45.3fb8c,ENTER Check-In Area,Terminal 1,
"""2018-06-11T05:21:00.000Z""",145eb904.45f377,ENTER Departure Hall,Terminal 1,
"""2018-06-11T05:43:00.000Z""",145eb904.45f377,LEAVE Check-In Area,Terminal 1,
"""2018-06-11T05:31:00.000Z""",145eb904.45f377,ENTER Check-In Area,Terminal 1,
"""2018-02-26T18:14:00.000Z""",46db0d59.6f4534,ENTER Departure Hall,Terminal 1,
"""2018-02-26T18:47:00.000Z""",46db0d59.6f4534,LEAVE Check-In Area,Terminal 1,
"""2018-02-26T18:29:00.000Z""",46db0d59.6f4534,ENTER Check-In Area,Terminal 1,
"""2018-05-05T14:10:00.000Z""",d29d5049.9af32,ENTER Departure Hall,Terminal 1,
"""2018-05-05T14:32:00.000Z""",d29d5049.9af32,LEAVE Check-In Area,Terminal 1,
"""2018-05-05T14:20:00.000Z""",d29d5049.9af32,ENTER Check-In Area,Terminal 1,
"""2018-06-19T04:40:00.000Z""",bc9519.89820ae8,ENTER Departure Hall,Terminal 1,
"""2018-06-19T05:00:00.000Z""",bc9519.89820ae8,LEAVING Departure Hall,Terminal 1,
"""2018-07-04T04:20:00.000Z""",fa591078.b4d5c,ENTER Departure Hall,Terminal 1,
"""2018-07-04T04:36:00.000Z""",fa591078.b4d5c,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-04T04:30:00.000Z""",fa591078.b4d5c,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-29T04:41:00.000Z""",5eefb955.ac81d8,ENTER Departure Hall,Terminal 1,
"""2018-04-29T04:57:00.000Z""",5eefb955.ac81d8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-29T04:51:00.000Z""",5eefb955.ac81d8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-07T08:00:00.000Z""",91c6ae1d.60c72,ENTER Departure Hall,Terminal 1,
"""2018-04-16T16:45:00.000Z""",57ccb9ba.fc1588,ENTER Departure Hall,Terminal 1,
"""2018-04-16T17:15:00.000Z""",57ccb9ba.fc1588,LEAVING Departure Hall,Terminal 1,
"""2018-07-06T08:11:00.000Z""",86bf1579.9f2f38,ENTER Departure Hall,Terminal 1,
"""2018-07-06T08:35:00.000Z""",86bf1579.9f2f38,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-06T08:26:00.000Z""",86bf1579.9f2f38,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-18T06:51:00.000Z""",85d15150.ddebf,ENTER Departure Hall,Terminal 1,
"""2018-02-14T04:58:00.000Z""",5fd56544.c4439c,ENTER Departure Hall,Terminal 1,
"""2018-06-30T05:22:00.000Z""",7e15ef46.58c,ENTER Departure Hall,Terminal 1,
"""2018-06-30T05:44:00.000Z""",7e15ef46.58c,LEAVE Check-In Area,Terminal 1,
"""2018-06-30T05:32:00.000Z""",7e15ef46.58c,ENTER Check-In Area,Terminal 1,
"""2018-04-11T12:43:00.000Z""",f3b59060.4351c,ENTER Departure Hall,Terminal 1,
"""2018-04-11T13:05:00.000Z""",f3b59060.4351c,LEAVE Check-In Area,Terminal 1,
"""2018-04-11T12:53:00.000Z""",f3b59060.4351c,ENTER Check-In Area,Terminal 1,
"""2018-11-23T17:03:00.000Z""",5c6823f1.1768cc,ENTER Departure Hall,Terminal 1,
"""2018-11-23T17:33:00.000Z""",5c6823f1.1768cc,LEAVING Departure Hall,Terminal 1,
"""2018-06-25T03:01:00.000Z""",237e7f3d.97034,ENTER Departure Hall,Terminal 1,
"""2018-06-25T03:17:00.000Z""",237e7f3d.97034,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-06-25T03:11:00.000Z""",237e7f3d.97034,ENTER Baggage-Drop Area,Terminal 1,
"""2018-10-11T06:32:00.000Z""",26843bd2.da0fe4,ENTER Departure Hall,Terminal 1,
"""2018-03-07T08:53:00.000Z""",5e98b1d0.fa944,ENTER Departure Hall,Terminal 1,
"""2018-03-07T09:26:00.000Z""",5e98b1d0.fa944,LEAVE Check-In Area,Terminal 1,
"""2018-03-07T09:08:00.000Z""",5e98b1d0.fa944,ENTER Check-In Area,Terminal 1,
"""2018-03-04T07:10:00.000Z""",9398ce6f.c5909,ENTER Departure Hall,Terminal 1,
"""2018-03-04T07:43:00.000Z""",9398ce6f.c5909,LEAVE Check-In Area,Terminal 1,
"""2018-03-04T07:25:00.000Z""",9398ce6f.c5909,ENTER Check-In Area,Terminal 1,
"""2018-08-04T03:46:00.000Z""",1f8d4bf2.e5ae44,ENTER Departure Hall,Terminal 1,
"""2018-08-04T04:02:00.000Z""",1f8d4bf2.e5ae44,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-04T03:56:00.000Z""",1f8d4bf2.e5ae44,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-01T07:52:00.000Z""",56f99f73.c3af,ENTER Departure Hall,Terminal 1,
"""2018-03-01T08:16:00.000Z""",56f99f73.c3af,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-01T08:07:00.000Z""",56f99f73.c3af,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-29T08:56:00.000Z""",ba096efa.4537e,ENTER Departure Hall,Terminal 1,
"""2018-07-29T09:29:00.000Z""",ba096efa.4537e,LEAVE Check-In Area,Terminal 1,
"""2018-07-29T09:11:00.000Z""",ba096efa.4537e,ENTER Check-In Area,Terminal 1,
"""2018-03-02T14:35:00.000Z""",5de0dff9.e0473,ENTER Departure Hall,Terminal 1,
"""2018-03-02T14:57:00.000Z""",5de0dff9.e0473,LEAVE Check-In Area,Terminal 1,
"""2018-03-02T14:45:00.000Z""",5de0dff9.e0473,ENTER Check-In Area,Terminal 1,
"""2018-05-12T15:28:00.000Z""",e6a09676.99b8e8,ENTER Departure Hall,Terminal 1,
"""2018-05-12T15:58:00.000Z""",e6a09676.99b8e8,LEAVING Departure Hall,Terminal 1,
"""2018-11-11T10:48:00.000Z""",2566272f.d07c48,ENTER Departure Hall,Terminal 1,
"""2018-11-11T10:58:00.000Z""",2566272f.d07c48,LEAVING Departure Hall,Terminal 1,
"""2018-08-11T11:37:00.000Z""",d3e9e2d9.6fc5,ENTER Departure Hall,Terminal 1,
"""2018-02-16T07:05:00.000Z""",43bd609f.7c60b,ENTER Departure Hall,Terminal 1,
"""2018-02-16T07:38:00.000Z""",43bd609f.7c60b,LEAVE Check-In Area,Terminal 1,
"""2018-02-16T07:20:00.000Z""",43bd609f.7c60b,ENTER Check-In Area,Terminal 1,
"""2018-08-30T05:27:00.000Z""",1469dac0.9bac85,ENTER Departure Hall,Terminal 1,
"""2018-08-30T05:43:00.000Z""",1469dac0.9bac85,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-30T05:37:00.000Z""",1469dac0.9bac85,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-25T09:46:00.000Z""",75f7fc39.0852a4,ENTER Departure Hall,Terminal 1,
"""2018-02-26T13:17:00.000Z""",49761dd8.e2cf64,ENTER Departure Hall,Terminal 1,
"""2018-04-07T03:11:00.000Z""",d4282a07.0f7948,ENTER Departure Hall,Terminal 1,
"""2018-06-06T05:50:00.000Z""",57eadfe8.ea4b3,ENTER Departure Hall,Terminal 1,
"""2018-06-06T06:06:00.000Z""",57eadfe8.ea4b3,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-06-06T06:00:00.000Z""",57eadfe8.ea4b3,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-03T11:37:00.000Z""",2e94f0a6.57b84,ENTER Departure Hall,Terminal 1,
"""2018-09-08T10:56:00.000Z""",7a88ebf0.d48324,ENTER Departure Hall,Terminal 1,
"""2018-09-08T11:07:00.000Z""",7a88ebf0.d48324,LEAVE Check-In Area,Terminal 1,
"""2018-09-08T11:01:00.000Z""",7a88ebf0.d48324,ENTER Check-In Area,Terminal 1,
"""2018-02-15T11:27:00.000Z""",8ba04d88.7953d,ENTER Departure Hall,Terminal 1,
"""2018-06-15T15:02:00.000Z""",828f56ee.ff71f8,ENTER Departure Hall,Terminal 1,
"""2018-07-26T06:02:00.000Z""",6bfb2d1b.f429b4,ENTER Departure Hall,Terminal 1,
"""2018-07-26T06:35:00.000Z""",6bfb2d1b.f429b4,LEAVE Check-In Area,Terminal 1,
"""2018-07-26T06:17:00.000Z""",6bfb2d1b.f429b4,ENTER Check-In Area,Terminal 1,
"""2018-07-02T10:49:00.000Z""",172fd3e2.1e1fdc,ENTER Departure Hall,Terminal 1,
"""2018-07-02T10:57:00.000Z""",172fd3e2.1e1fdc,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-02T10:54:00.000Z""",172fd3e2.1e1fdc,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-14T06:37:00.000Z""",117f10bf.a54cef,ENTER Departure Hall,Terminal 1,
"""2018-07-14T07:01:00.000Z""",117f10bf.a54cef,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-14T06:52:00.000Z""",117f10bf.a54cef,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-20T09:04:00.000Z""",a400186c.b368f8,ENTER Departure Hall,Terminal 1,
"""2018-12-20T17:04:00.000Z""",b78b5e28.59fbd,ENTER Departure Hall,Terminal 1,
"""2018-12-20T17:34:00.000Z""",b78b5e28.59fbd,LEAVING Departure Hall,Terminal 1,
"""2018-06-23T07:58:00.000Z""",ed5bb16f.47b51,ENTER Departure Hall,Terminal 1,
"""2018-06-23T08:22:00.000Z""",ed5bb16f.47b51,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-06-23T08:13:00.000Z""",ed5bb16f.47b51,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-20T17:17:00.000Z""",532ae24f.756d4c,ENTER Departure Hall,Terminal 1,
"""2018-03-05T12:28:00.000Z""",f7dfbf1d.afa3d,ENTER Departure Hall,Terminal 1,
"""2018-03-05T12:39:00.000Z""",f7dfbf1d.afa3d,LEAVE Check-In Area,Terminal 1,
"""2018-03-05T12:33:00.000Z""",f7dfbf1d.afa3d,ENTER Check-In Area,Terminal 1,
"""2018-03-08T18:41:00.000Z""",be3a2e0f.4302f,ENTER Departure Hall,Terminal 1,
"""2018-02-11T07:46:00.000Z""",786b7f59.740ff,ENTER Departure Hall,Terminal 1,
"""2018-08-25T08:08:00.000Z""",4acbcf15.a8413,ENTER Departure Hall,Terminal 1,
"""2018-08-25T08:32:00.000Z""",4acbcf15.a8413,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-25T08:23:00.000Z""",4acbcf15.a8413,ENTER Baggage-Drop Area,Terminal 1,
"""2018-06-23T17:11:00.000Z""",4f456744.7223c8,ENTER Departure Hall,Terminal 1,
